"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"957","ILMN_1683694",-0.294416980899896,0.0125107936237624,-3.45825360243581,0.000660353591572959,0.0056369348425054,-1.06373781463634,"SLC6A4","solute carrier family 6 member 4"
"6027","ILMN_3248614",0.323546577249041,-0.00596905009405941,3.45745320096694,0.000662209574762462,0.00565175649179722,-1.0663351416575,"NCBP2AS2","NCBP2 antisense 2 (head to head)"
"615","ILMN_1671250",-0.351336282983606,-0.0944317499554455,-3.45684035857952,0.000663633944351453,0.00566288976073414,-1.06832347243313,"CLIC4","chloride intracellular channel 4"
"5888","ILMN_3239426",-0.236441187701779,-0.000275359440594059,-3.45662092156188,0.000664144657621386,0.00566622404698621,-1.0690353466209,"GPN3","GPN-loop GTPase 3"
"207","ILMN_1657837",0.209011308691315,-0.0385786044356436,3.45653724412294,0.000664339503725223,0.00566686275969767,-1.06930679346812,"ZC3H8","zinc finger CCCH-type containing 8"
"900","ILMN_1681283",-0.35210646551901,-0.0358349400742574,-3.45636871456598,0.000664732093724641,0.00566816420269156,-1.0698534800477,"HIF1A","hypoxia inducible factor 1 subunit alpha"
"2750","ILMN_1756631",0.201336265311824,-0.00138407652970297,3.45640905883114,0.000664638091887469,0.00566816420269156,-1.06972261098793,"ZNF526","zinc finger protein 526"
"5702","ILMN_3211887",0.513468098501221,-0.00467088523267327,3.45489327882443,0.000668178414590577,0.00569652250893999,-1.07463857745215,"RPL21","ribosomal protein L21"
"5703","ILMN_3211887",0.513468098501221,-0.00467088523267327,3.45489327882443,0.000668178414590577,0.00569652250893999,-1.07463857745215,"RPL21P28","ribosomal protein L21 pseudogene 28"
"4927","ILMN_2233366",-0.230875356585281,0.0144179356584158,-3.45412562784773,0.000669978103639209,0.00571083483360106,-1.07712748591084,"ASAP1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
"663","ILMN_1672759",-0.231740394929892,0.0245791232277228,-3.45398119125317,0.000670317229317364,0.00571269452506106,-1.07759572898917,"MCU","mitochondrial calcium uniporter"
"496","ILMN_1667315",0.288323341781654,-0.0454619620544554,3.45369217086087,0.000670996309015907,0.00571745023834211,-1.07853264007198,"STAG3","STAG3 cohesin complex component"
"497","ILMN_1667315",0.288323341781654,-0.0454619620544554,3.45369217086087,0.000670996309015907,0.00571745023834211,-1.07853264007198,"STAG3L1","STAG3 cohesin complex component like 1 (pseudogene)"
"498","ILMN_1667315",0.288323341781654,-0.0454619620544554,3.45369217086087,0.000670996309015907,0.00571745023834211,-1.07853264007198,"STAG3L3","STAG3 cohesin complex component like 3 (pseudogene)"
"4491","ILMN_2076600",0.288674965054064,-0.0186525524455446,3.45311182665413,0.000672361826557624,0.0057272877468466,-1.08041371861348,"ITM2A","integral membrane protein 2A"
"5477","ILMN_2394561",0.169215226873736,-0.00757384973267327,3.45309844006773,0.000672393355132527,0.0057272877468466,-1.08045710544306,"IRF2BP2","interferon regulatory factor 2 binding protein 2"
"2685","ILMN_1753347",-0.962355469490757,-0.17784126919802,-3.45156191504324,0.000676021448342583,0.00575618717103591,-1.08543609263756,"DEFA4","defensin alpha 4"
"4401","ILMN_2046470",0.218961743245902,-0.0386470626485148,3.45155832656178,0.00067602994299795,0.00575618717103591,-1.08544771851941,"DAAM1","dishevelled associated activator of morphogenesis 1"
"2128","ILMN_1731135",-0.34221850113359,0.0877125565049505,-3.45137757666224,0.000676457943596798,0.00575879328298853,-1.08603329408666,"RAB11B","RAB11B, member RAS oncogene family"
"2319","ILMN_1739155",-0.28435101706104,-0.00578705810891089,-3.4511606417802,0.000676971962209873,0.00576109238687108,-1.08673606214975,"OR9A4","olfactory receptor family 9 subfamily A member 4"
"4796","ILMN_2187487",0.151346538677712,-0.0142447382475248,3.45118251430055,0.000676920119564973,0.00576109238687108,-1.08666520714374,"HEATR5B","HEAT repeat containing 5B"
"5043","ILMN_2300970",-0.155720728494943,-0.0148080950841584,-3.45079235388002,0.000677845443402478,0.0057674866037367,-1.08792905357778,"ETFB","electron transfer flavoprotein subunit beta"
"3416","ILMN_1783985",0.171234986465992,-0.00751152831683168,3.45063907050797,0.000678209301821359,0.00576954314379045,-1.08842554954292,"COQ6","coenzyme Q6, monooxygenase"
"5175","ILMN_2339796",0.180319815773631,0.00434158568811881,3.45037914543365,0.000678826720412957,0.00577375559730314,-1.08926742087965,"CDC16","cell division cycle 16"
"5818","ILMN_3235657",-0.311706667450297,0.00746478845049505,-3.44991472332845,0.000679931205896746,0.00578210853181657,-1.09077149720883,"SRGAP2B","SLIT-ROBO Rho GTPase activating protein 2B"
"969","ILMN_1684051",0.241950200377747,0.0730948426980198,3.44979403589038,0.000680218499262241,0.00578351033999188,-1.09116232577626,"WASF2","WASP family member 2"
"1508","ILMN_1705871",0.20928672512173,0.00413536294059406,3.44956146678361,0.000680772444669057,0.00578717842587549,-1.09191543241547,"DDHD2","DDHD domain containing 2"
"5311","ILMN_2367063",0.355400207241717,-0.108616804311881,3.44902167543921,0.000682059776571365,0.00579707851488972,-1.09366321381776,"TPK1","thiamin pyrophosphokinase 1"
"104","ILMN_1654692",0.435330084385072,-0.0375420646831683,3.44873599469952,0.00068274200986119,0.00580085763761266,-1.09458811625633,NA,NA
"1419","ILMN_1701832",0.159405214903035,0.00635106271782178,3.44862983695185,0.000682995687636594,0.00580085763761266,-1.09493178869856,"RPL19","ribosomal protein L19"
"1420","ILMN_1701832",0.159405214903035,0.00635106271782178,3.44862983695185,0.000682995687636594,0.00580085763761266,-1.09493178869856,"RPL19P12","ribosomal protein L19 pseudogene 12"
"3636","ILMN_1793572",0.633043864059994,-0.0579772981584158,3.44864573016651,0.000682957703112184,0.00580085763761266,-1.09488033700126,"ANKRD20A11P","ankyrin repeat domain 20 family member A11, pseudogene"
"3908","ILMN_1804384",0.281956962038019,-0.00601526661386139,3.44869937255726,0.000682829513274693,0.00580085763761266,-1.09470667692885,"ASMTL","acetylserotonin O-methyltransferase like"
"1265","ILMN_1695827",-0.153658334836066,-0.0124533934158416,-3.44846850361621,0.000683381383651669,0.00580308991931894,-1.09545406719117,"PPP1CA","protein phosphatase 1 catalytic subunit alpha"
"4427","ILMN_2053546",0.191950050633764,0.00138899138613861,3.44824640620954,0.000683912680594928,0.00580655757993512,-1.09617301942178,"RPL19","ribosomal protein L19"
"1715","ILMN_1712999",-0.506783868453785,-0.0453587318564356,-3.44804406095521,0.00068439706349157,0.00580962575588971,-1.09682799603167,"MGAM","maltase-glucoamylase"
"3838","ILMN_1801421",-0.159158819600279,-0.0273781880247525,-3.44792841655158,0.000684674042336446,0.00581093255949554,-1.09720231304896,"EMD","emerin"
"1087","ILMN_1689123",-0.12236196619707,0.0187363717178218,-3.44763306866063,0.000685381903716037,0.00581485049297865,-1.09815824239676,"CCNK","cyclin K"
"5246","ILMN_2355831",-0.460949315560865,0.0249900440891089,-3.44767329962592,0.000685285441719376,0.00581485049297865,-1.09802803427386,"FHL2","four and a half LIM domains 2"
"1127","ILMN_1690806",0.167949626535054,-0.0208159911782178,3.44675428545451,0.000687492141172831,0.00583170641518211,-1.10100210014382,NA,NA
"1624","ILMN_1709851",0.439508043098361,-0.0415492391584158,3.446047252331,0.000689194366375477,0.00584509590919019,-1.10328968380457,"TCEA1","transcription elongation factor A1"
"2192","ILMN_1733927",0.254835964517266,0.0439014465049505,3.44588818366032,0.000689577877210776,0.00584729851320326,-1.10380428799296,"ELOB","elongin B"
"4892","ILMN_2223010",-0.132767125271015,-0.0113646957920792,-3.44581855128301,0.000689745822105069,0.00584767275603025,-1.10402954954052,"VBP1","VHL binding protein 1"
"6093","ILMN_3268475",-0.308400972893966,-0.0215768373366337,-3.44569041597227,0.000690054969089233,0.00584924376257242,-1.10444405817081,NA,NA
"1637","ILMN_1710406",-0.177552129558772,-0.037938127529703,-3.44529802727564,0.000691002476793784,0.00585622429238241,-1.10571332242197,"PSMC1","proteasome 26S subunit, ATPase 1"
"4817","ILMN_2197030",-0.155567221554936,0.00261156142574257,-3.44500357474507,0.000691714296144104,0.00586120522446756,-1.10666570694497,"ZFYVE21","zinc finger FYVE-type containing 21"
"3088","ILMN_1769721",-0.424516072738403,-0.0110112532326733,-3.4448061276911,0.000692191995652426,0.00586420092316767,-1.10730429399158,"SP6","Sp6 transcription factor"
"3802","ILMN_1800308",0.24997204586397,-0.0279636101534653,3.44365727083911,0.000694977649395291,0.00588674486344853,-1.11101930270093,"GTF2H4","general transcription factor IIH subunit 4"
"6135","ILMN_3279712",-0.180473513502267,-0.00932652667821782,-3.44299874837638,0.000696579108795809,0.00589925190739374,-1.11314824106197,"SMS","spermine synthase"
"763","ILMN_1676895",-0.451010053244856,-0.0293910787079208,-3.44276930223449,0.000697137909431866,0.00590292588748234,-1.11388993274946,"BTNL8","butyrophilin like 8"
"1201","ILMN_1693262",-1.03792981066271,-0.249643516707921,-3.44264786011694,0.000697433843338178,0.00590437315911552,-1.11428248031283,NA,NA
"2893","ILMN_1762294",-0.289731789234392,0.0632635261584158,-3.4422385597075,0.000698432105519229,0.00591176465515748,-1.11560540565915,"ADAMTSL4","ADAMTS like 4"
"404","ILMN_1664177",0.263074695237182,-0.0496543107029703,3.4410715738304,0.000701285670881889,0.00593485459978901,-1.11937652474704,"ATXN7L2","ataxin 7 like 2"
"937","ILMN_1683023",-0.30933432246669,-0.0560040127277228,-3.43998911454718,0.000703942300769236,0.00595626994045715,-1.1228734782959,"PDGFC","platelet derived growth factor C"
"432","ILMN_1665094",-0.342215322776422,-0.0201485206386139,-3.43957193542513,0.00070496867675725,0.00596388600607589,-1.12422094051306,"SPTLC1","serine palmitoyltransferase long chain base subunit 1"
"2009","ILMN_1726342",-0.274768727771538,-0.0558825578663366,-3.43925720992897,0.000705743915276112,0.00596937515444235,-1.12523738771311,"BIN2","bridging integrator 2"
"320","ILMN_1661002",-0.180043932681549,0.00941342911386138,-3.43918935943517,0.000705911150574081,0.00596972060031592,-1.12545650891762,"COP1","COP1 E3 ubiquitin ligase"
"3974","ILMN_1807206",-0.171812063594001,0.0135887987524752,-3.43909269340652,0.000706149473364864,0.00597066698469314,-1.12576868241016,"DHRS1","dehydrogenase/reductase 1"
"2494","ILMN_1746257",0.199482375487618,-0.00763726205940594,3.43897001953836,0.000706452024947142,0.00597215600327161,-1.12616483443205,"DAZAP1","DAZ associated protein 1"
"6105","ILMN_3273065",0.27110291686397,-0.0388212352277228,3.43867743212043,0.000707174125591605,0.00597719060948767,-1.12710963929474,NA,NA
"5548","ILMN_2404629",0.216813304033834,-0.0405897495544554,3.43833148900348,0.000708028798447726,0.00598334374297451,-1.12822664468691,"EFL1","elongation factor like GTPase 1"
"3897","ILMN_1803834",-0.36574156127555,0.122783377252475,-3.43809639926349,0.000708610153125268,0.00598718535639705,-1.1289856618252,NA,NA
"2523","ILMN_1747146",-0.146227668850366,-0.00428836643564356,-3.43707016458554,0.000711153170126348,0.00600759709859373,-1.1322984499555,"TSG101","tumor susceptibility 101"
"5082","ILMN_2316540",0.204009790446809,0.00959132480693069,3.43677095936719,0.000711896209463999,0.00601279861752398,-1.13326414852049,"MRPL11","mitochondrial ribosomal protein L11"
"6058","ILMN_3251572",-0.376746062059994,0.0369751124108911,-3.4365471251324,0.000712452549270275,0.00601642166182449,-1.13398653483355,"RETREG2","reticulophagy regulator family member 2"
"3142","ILMN_1772113",-0.224436011291943,-0.049293159019802,-3.43603989852971,0.000713714766711546,0.00602600324393154,-1.13562336600965,"U2AF1","U2 small nuclear RNA auxiliary factor 1"
"2521","ILMN_1747052",-0.230731040605511,-0.024870580039604,-3.43588069298345,0.000714111376035215,0.00602827424513302,-1.13613708137749,"ITGA4","integrin subunit alpha 4"
"2115","ILMN_1730685",-0.13392145311894,-0.0085813880049505,-3.43566582372336,0.000714646980616562,0.00603171757353482,-1.13683037563264,"MRPL16","mitochondrial ribosomal protein L16"
"3140","ILMN_1771884",0.178043604514824,-0.0150414891732673,3.43524040805229,0.000715708523426459,0.00603859910491776,-1.13820290220465,"ZNF45","zinc finger protein 45"
"4891","ILMN_2222992",-0.128281534978375,-0.0101804096930693,-3.43523660505739,0.000715718019718609,0.00603859910491776,-1.13821517119603,"ETF1","eukaryotic translation termination factor 1"
"878","ILMN_1680501",0.23211360557098,-0.00505409798514851,3.43377807856259,0.000719368749824726,0.00606831673923408,-1.14291968899685,"GTF2IRD2","GTF2I repeat domain containing 2"
"879","ILMN_1680501",0.23211360557098,-0.00505409798514851,3.43377807856259,0.000719368749824726,0.00606831673923408,-1.14291968899685,"GTF2IRD2B","GTF2I repeat domain containing 2B"
"3644","ILMN_1793832",-0.347585617161145,0.0328467189455446,-3.43316518113514,0.000720908042025616,0.0060802156665914,-1.14489607578746,"GRB14","growth factor receptor bound protein 14"
"5562","ILMN_2408001",-0.20545321525218,-0.00553468731683168,-3.43289359156637,0.000721591124410187,0.00608489026906223,-1.14577175977327,"COP1","COP1 E3 ubiquitin ligase"
"2445","ILMN_1744914",-0.242802426288804,-0.00399858932673267,-3.43218772911697,0.00072336929217441,0.00609661938591891,-1.14804737762809,"FUCA2","alpha-L-fucosidase 2"
"4901","ILMN_2225595",0.145402205590164,-0.0131975141732673,3.43221622977314,0.000723297415608211,0.00609661938591891,-1.14795550292557,"ACAD8","acyl-CoA dehydrogenase family member 8"
"6259","ILMN_3307926",-0.135512495111266,-0.00224591037623762,-3.43221077530103,0.000723311170870019,0.00609661938591891,-1.14797308601202,"GRK2","G protein-coupled receptor kinase 2"
"3652","ILMN_1794213",0.297938157870248,0.0336306987574257,3.43187431976245,0.000724160128581541,0.00610110721245715,-1.14905763906247,"ABHD14A","abhydrolase domain containing 14A"
"5794","ILMN_3233239",0.277192263438438,-0.0102573429752475,3.4318767249244,0.000724154056475847,0.00610110721245715,-1.14904988644032,"FAM238B","family with sequence similarity 238 member B"
"1032","ILMN_1686920",0.526905085360656,-0.054149650009901,3.43180112143835,0.000724344948890964,0.00610157593741201,-1.14929357884241,"MIX23","mitochondrial matrix import factor 23"
"156","ILMN_1656300",-0.351544014594699,-0.0428359067475248,-3.43092281291522,0.000726566057396826,0.00611919426835048,-1.15212427659329,"GFRA2","GDNF family receptor alpha 2"
"3464","ILMN_1785795",0.135322915087199,-0.0128962026039604,3.43076771234568,0.000726958944565516,0.00612141164392475,-1.15262408267902,"METAP1","methionyl aminopeptidase 1"
"1281","ILMN_1696432",-0.306087145223579,-0.0274310865891089,-3.43019876409228,0.000728401857146257,0.00613246846967467,-1.15445732592178,"IDH1","isocitrate dehydrogenase (NADP(+)) 1"
"289","ILMN_1660275",0.258746507028951,-0.0444185026138614,3.4296984041742,0.000729673036729582,0.00614207577932185,-1.15606934262846,"LDAH","lipid droplet associated hydrolase"
"935","ILMN_1682930",-0.167663119485874,-0.0397029456287129,-3.42956076534558,0.000730023076208237,0.00614392728303479,-1.15651273887384,"SIPA1","signal-induced proliferation-associated 1"
"1915","ILMN_1721713",0.18520221856819,-0.0139419536584158,3.42827690727045,0.000733295726917496,0.00616927154934811,-1.16064785655639,"EXOSC9","exosome component 9"
"3712","ILMN_1796669",-0.288886261436345,-0.0589609448960396,-3.4282914843457,0.00073325849193792,0.00616927154934811,-1.16060091368656,"PSEN1","presenilin 1"
"428","ILMN_1664931",-0.139215926385769,0.00498346836633663,-3.42695088516657,0.0007366902634965,0.00619672623957314,-1.16491733027984,"GTF2E2","general transcription factor IIE subunit 2"
"1157","ILMN_1691572",-0.204697083807464,-0.0267934582029703,-3.42646206116431,0.000737945327927002,0.00620314800645496,-1.16649085529857,"TST","thiosulfate sulfurtransferase"
"1724","ILMN_1713450",-0.247383306430764,-0.00722608765841584,-3.42645442315197,0.000737964954524505,0.00620314800645496,-1.16651544048206,"MYL6B","myosin light chain 6B"
"4099","ILMN_1812433",-0.794129802961283,-0.101735196688119,-3.42644922089446,0.000737978322498402,0.00620314800645496,-1.16653218544603,"HP","haptoglobin"
"4102","ILMN_1812479",-0.335281720147541,-0.0289814791584158,-3.42639783075084,0.00073811038928409,0.00620314800645496,-1.16669759820622,"ATE1","arginyltransferase 1"
"5192","ILMN_2343097",0.363281429591211,-0.0400355567128713,3.42641367853242,0.000738069659941982,0.00620314800645496,-1.16664658816819,"NCALD","neurocalcin delta"
"4811","ILMN_2193752",0.339801567831182,-0.0100630880742574,3.42605745420913,0.000738985676408768,0.006209399125149,-1.16779313426303,"MBLAC2","metallo-beta-lactamase domain containing 2"
"6071","ILMN_3257430",0.351019079984305,-0.0530379355891089,3.42598410152324,0.000739174431885785,0.00620988039708245,-1.16802921454243,"HNRNPUL1","heterogeneous nuclear ribonucleoprotein U like 1"
